일시,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
2022-01-19,13,13,15,6,10,11,1,8,11,12,14,4,0,3,9,9,2,0,7,7,7,0,12,2,10,12,11,3,14,1,4,14,5,12,12,10,10,1,15,2,1,9,10,6,4,3,2,8,3,1,6,1
2022-01-20,1,11,3,12,2,10,0,6,10,1,11,10,13,7,10,12,8,14,6,13,3,6,5,10,13,5,14,15,0,2,3,4,14,3,11,11,9,0,10,13,3,9,12,0,13,2,4,15,10,8,10,15
2022-01-21,3,15,5,11,4,9,3,5,9,6,10,5,11,1,10,3,5,2,13,6,14,6,0,13,11,0,11,1,9,9,3,10,15,7,6,2,13,15,14,9,6,10,7,14,12,0,13,14,14,4,5,13
2022-01-22,9,0,13,2,3,14,3,11,4,9,1,5,10,6,6,14,14,0,11,10,9,3,12,10,1,10,8,15,3,12,14,3,10,2,2,1,4,2,9,8,15,12,11,4,10,4,11,12,4,9,5,9
2022-01-23,5,10,0,3,9,12,2,14,14,9,7,4,3,5,3,10,1,12,6,8,11,5,3,0,11,12,7,15,7,1,5,2,3,8,3,9,15,2,11,12,7,14,8,9,6,4,2,0,10,0,7,8
2022-01-24,1,6,1,4,6,14,14,5,6,15,1,14,0,2,1,7,1,12,13,3,12,5,0,9,6,0,5,5,12,15,15,9,2,14,4,7,1,5,15,2,2,13,5,0,14,8,3,12,6,3,15,9
2022-01-25,7,6,14,0,14,0,7,2,14,10,0,11,10,8,4,12,8,8,6,2,3,5,11,4,4,7,5,12,11,12,1,15,1,15,11,13,2,4,13,12,8,7,3,6,15,13,6,11,9,3,5,13
2022-01-26,14,15,11,12,2,4,7,1,4,1,7,9,5,2,4,1,3,2,0,2,8,14,8,3,9,6,6,10,13,2,5,14,9,5,8,4,12,1,3,4,8,1,3,1,1,7,5,3,12,14,15,5
2022-01-27,4,1,5,11,6,11,7,4,12,0,2,4,14,12,5,7,9,2,7,0,1,0,4,14,10,12,2,7,3,4,12,3,11,6,9,1,14,4,6,9,7,10,10,1,1,12,13,1,0,12,1,15
2022-01-28,13,3,2,6,7,3,5,14,9,0,10,7,13,9,6,4,0,1,12,1,3,8,2,6,2,5,6,15,4,7,15,0,3,7,15,0,2,8,11,15,13,15,8,6,14,7,6,9,1,1,5,10
2022-01-29,1,12,13,12,8,6,1,8,13,5,3,5,13,2,9,12,3,2,4,15,9,11,5,9,9,8,6,8,1,2,9,7,10,15,15,12,3,6,14,3,4,6,2,4,8,1,14,9,2,5,11,7
2022-01-30,4,10,8,11,12,3,5,9,15,12,1,6,8,10,10,2,12,13,12,3,2,6,15,4,6,15,12,4,2,0,13,7,2,13,9,11,8,5,8,0,8,1,11,4,9,9,11,0,8,14,7,4
2022-01-31,11,3,15,1,1,5,6,9,10,14,14,5,11,1,8,15,4,1,12,0,6,4,10,10,13,4,1,7,3,5,11,7,13,4,2,11,0,2,14,14,11,3,4,12,11,7,1,5,11,1,9,7
2022-02-01,5,11,8,6,15,11,8,3,13,8,2,13,13,0,5,8,15,1,13,5,7,8,14,8,6,14,13,15,2,4,5,13,12,6,15,13,5,15,15,14,2,0,9,11,0,12,7,6,2,15,10,5
2022-02-02,9,12,10,9,2,6,10,8,1,7,10,1,1,12,11,0,10,1,1,4,13,8,8,3,7,2,10,15,0,8,14,0,4,4,11,14,2,15,2,1,12,4,14,1,14,9,2,6,13,10,10,8
2022-02-03,2,15,8,8,8,15,11,12,11,12,4,5,0,11,4,11,6,9,15,9,15,7,12,5,7,12,3,12,11,4,12,1,4,3,3,14,8,5,14,9,13,8,10,0,15,8,2,15,6,14,2,0
2022-02-04,14,10,12,3,5,2,12,9,5,3,13,4,6,1,5,2,15,11,12,1,9,15,5,8,4,0,3,6,1,12,3,7,1,1,7,12,0,15,12,11,4,12,2,15,3,3,5,2,4,6,8,6
2022-02-05,8,13,4,14,1,14,11,6,12,10,3,5,6,7,12,15,12,7,11,11,0,13,2,11,9,14,0,13,11,2,7,2,3,2,0,13,13,9,13,9,7,11,4,7,8,1,11,0,5,0,12,0
2022-02-06,12,12,13,2,12,14,11,3,12,8,12,6,9,10,10,12,12,2,15,9,6,4,2,5,8,4,11,11,3,10,13,13,9,10,5,10,5,14,0,14,7,2,15,6,6,6,7,11,14,1,1,12
2022-02-07,3,4,4,15,14,12,2,3,14,5,11,5,2,7,6,2,15,4,11,4,0,10,0,7,15,1,0,14,14,15,6,9,14,10,6,7,7,2,3,15,9,15,3,8,11,12,9,5,13,0,2,4
2022-02-08,0,15,8,1,3,10,10,1,8,11,9,3,10,15,15,2,9,8,5,11,8,7,9,4,7,3,6,12,0,4,2,7,4,6,10,4,3,13,8,4,10,10,2,5,12,5,13,5,4,2,1,5
2022-02-09,1,6,14,5,5,12,3,15,5,14,14,3,7,9,4,9,14,9,11,10,14,14,4,15,15,10,1,7,3,5,7,12,2,10,15,10,14,13,4,14,5,5,8,15,11,5,0,15,12,7,14,15
2022-02-10,7,0,14,14,2,8,7,8,10,15,10,5,14,0,13,1,6,5,7,10,5,12,11,9,8,7,2,14,8,0,2,11,14,0,5,7,1,5,6,11,3,5,12,5,13,4,7,14,7,12,9,4
2022-02-11,5,8,6,5,6,2,11,15,11,6,6,9,9,5,3,11,8,15,13,4,8,6,5,5,7,12,1,0,6,12,1,15,3,0,12,6,2,4,13,8,7,10,5,0,5,0,6,15,7,14,14,5
2022-02-12,12,5,2,1,15,5,3,5,1,2,2,2,2,10,5,6,12,10,7,11,13,15,13,4,14,5,11,2,14,0,1,1,9,13,3,13,4,6,11,4,1,7,10,3,15,4,6,7,3,15,1,2
2022-02-13,1,13,3,2,1,8,14,9,2,12,14,12,8,1,2,1,7,3,1,7,14,3,1,7,2,11,4,12,15,10,15,3,9,0,5,13,0,6,0,3,7,15,10,1,1,4,2,14,0,3,1,14
2022-02-14,14,13,6,9,7,13,15,12,4,6,8,12,11,14,5,9,5,8,7,5,14,8,15,1,1,13,13,13,15,1,1,4,8,8,11,8,10,15,9,15,1,2,13,1,4,7,9,15,5,11,3,5
2022-02-15,0,9,8,5,11,11,1,2,11,9,7,5,0,6,9,9,15,13,10,0,10,10,11,6,9,9,14,7,0,12,11,5,8,6,6,3,13,2,14,11,10,6,7,5,14,6,15,6,3,3,1,15
2022-02-16,14,3,4,12,8,10,14,10,5,8,0,15,0,2,12,7,5,10,9,3,1,8,13,14,5,13,4,2,6,10,6,14,6,9,8,11,3,10,14,2,3,4,12,10,8,3,8,15,10,11,1,9
2022-02-17,6,6,13,2,5,14,0,3,1,13,0,0,2,8,10,5,13,11,11,12,11,10,6,8,12,14,2,15,4,9,5,9,1,15,13,14,11,14,1,0,5,13,10,6,14,13,2,4,13,2,3,13
2022-02-18,9,8,7,8,1,4,14,11,4,15,1,9,2,3,8,7,5,8,10,11,8,14,2,3,4,3,2,1,4,1,8,9,11,4,8,5,12,13,12,12,3,11,1,6,4,1,2,11,11,11,0,6
2022-02-19,7,4,8,15,13,5,8,3,4,7,1,3,10,15,3,10,4,6,8,6,2,10,8,6,15,10,13,0,12,4,11,8,11,14,11,3,9,7,9,1,10,3,15,10,12,0,4,3,15,5,10,13
2022-02-20,11,11,5,7,1,10,0,13,6,0,9,5,13,10,6,3,13,4,3,9,12,15,12,3,12,8,13,11,10,5,0,9,14,10,2,11,3,1,15,11,5,5,8,5,3,0,11,12,2,10,10,10
2022-02-21,5,15,12,6,8,10,1,15,5,11,3,4,2,1,7,10,3,1,4,2,0,2,15,12,14,14,7,10,13,11,7,11,8,8,5,5,2,9,12,3,4,5,7,14,3,7,5,3,9,2,13,6
2022-02-22,11,4,6,0,6,7,6,8,4,11,8,13,1,14,14,10,8,14,11,3,6,14,3,4,9,11,1,2,1,9,3,2,3,12,12,14,14,11,11,14,5,10,2,9,10,1,11,15,15,12,1,4
2022-02-23,10,11,1,5,7,10,6,14,13,15,1,13,14,5,13,12,4,13,3,5,9,8,13,6,1,7,9,6,9,12,0,9,13,0,1,10,6,7,4,5,10,12,8,14,1,14,14,0,0,11,0,4
2022-02-24,4,4,1,4,0,6,0,8,9,12,3,7,14,1,1,14,8,14,2,5,14,5,8,11,5,4,5,4,8,14,8,3,7,0,0,7,15,8,7,6,3,8,7,9,3,14,2,6,7,6,1,9
2022-02-25,9,15,1,2,5,5,9,4,11,11,1,6,8,2,0,2,6,15,11,11,9,15,2,3,14,11,15,7,15,2,11,0,7,10,4,3,15,1,11,10,6,5,15,10,15,15,15,11,7,6,5,6
2022-02-26,15,9,11,9,15,9,0,15,3,2,5,5,8,13,12,9,2,7,4,2,13,10,4,8,1,14,10,15,5,2,3,4,0,13,6,11,9,7,0,2,2,7,12,15,6,6,5,13,3,9,10,8
2022-02-27,12,8,7,10,13,2,9,11,0,6,14,3,10,11,0,1,9,12,11,11,11,1,7,10,11,7,11,15,15,7,4,6,0,0,13,8,5,14,2,5,8,9,0,13,4,0,2,9,3,13,7,9
2022-02-28,1,6,4,15,7,1,5,2,0,7,9,15,2,15,6,5,14,9,0,9,0,6,15,1,2,15,1,14,2,13,7,12,4,10,7,11,1,14,15,9,8,2,14,8,11,9,3,11,0,12,15,3
2022-03-01,1,4,15,3,5,8,11,12,7,14,7,14,0,1,7,9,11,0,15,5,11,9,11,15,12,8,14,9,10,9,6,0,15,15,5,3,14,5,4,7,9,11,2,6,8,0,0,12,6,5,11,0
2022-03-02,6,8,6,8,13,4,5,0,8,7,12,1,12,4,11,15,7,0,14,4,8,2,11,11,9,8,0,11,2,9,2,12,15,8,5,8,6,0,11,4,7,2,13,13,0,0,12,8,6,3,5,15
2022-03-03,1,5,15,13,1,5,4,13,13,9,2,9,2,10,12,10,2,11,11,10,13,10,8,8,7,13,10,7,12,8,15,11,4,12,4,8,12,9,13,5,15,9,14,6,5,0,1,0,5,4,10,3
2022-03-04,5,4,11,9,14,4,6,8,11,7,14,12,6,8,7,1,15,11,3,2,13,11,14,1,0,15,7,11,13,12,12,12,14,7,6,3,4,2,10,2,4,0,6,7,14,11,0,5,3,0,6,13
2022-03-05,2,7,8,8,15,5,6,3,12,1,6,7,7,7,9,13,5,1,10,12,5,0,7,3,13,5,7,13,6,1,4,15,6,9,2,0,13,11,3,10,15,2,8,3,6,5,6,2,0,3,12,9
2022-03-06,9,8,13,9,6,6,4,1,9,4,9,7,2,10,4,9,1,13,12,9,0,2,6,3,10,12,13,8,1,11,15,12,12,13,6,10,6,10,10,5,1,15,0,13,4,11,8,7,5,15,4,10
2022-03-07,2,14,13,8,14,12,13,12,14,7,10,12,8,14,1,13,9,15,11,14,13,12,6,5,13,11,13,11,7,3,0,4,11,8,4,2,11,11,3,11,2,7,6,1,7,5,10,4,5,4,11,4
2022-03-08,1,1,4,7,6,12,12,0,9,0,5,7,13,8,9,12,1,9,4,14,9,6,15,4,4,1,9,10,10,13,13,1,7,7,6,8,13,6,2,5,6,9,4,1,15,5,5,7,15,11,8,14
2022-03-09,11,9,7,2,1,8,2,13,11,6,4,11,6,6,12,8,0,2,4,8,13,11,5,0,6,11,15,8,11,15,7,2,8,13,0,15,11,11,9,8,4,4,12,2,4,10,9,15,12,10,10,6
2022-03-10,9,13,8,4,11,9,6,6,4,13,12,7,4,11,9,6,11,0,4,6,2,1,9,10,0,10,11,9,1,14,8,7,9,3,14,2,0,10,11,7,1,11,14,0,7,3,10,10,11,13,3,10
2022-03-11,0,14,8,0,6,4,5,14,2,8,6,11,0,5,8,10,1,9,12,15,8,9,6,12,11,6,1,2,15,15,6,9,6,9,9,11,1,12,9,12,1,10,7,7,15,5,4,10,0,6,2,6
2022-03-12,12,13,6,13,3,7,15,9,2,14,5,10,0,3,12,14,0,8,1,15,4,0,12,9,2,15,5,13,5,1,4,9,6,5,4,9,14,4,8,12,6,10,0,0,11,7,6,15,9,13,9,0
2022-03-13,10,2,1,3,12,10,4,4,14,13,2,10,13,1,6,15,2,14,5,14,12,1,5,6,13,2,10,2,5,15,7,2,14,12,14,2,3,12,8,4,5,8,9,1,1,5,7,15,12,15,15,3
2022-03-14,12,8,0,3,1,5,7,5,2,9,3,5,11,6,12,15,5,15,5,11,9,6,5,14,10,9,15,10,6,9,7,15,3,2,14,0,10,3,6,1,13,8,12,8,7,12,14,8,9,3,0,13
2022-03-15,14,6,15,13,3,9,9,3,2,5,4,2,3,9,9,12,8,2,7,1,2,7,3,1,4,0,8,1,0,8,11,13,13,3,9,2,2,12,10,11,1,5,5,15,2,11,3,13,14,4,5,5
2022-03-16,6,8,9,9,5,11,12,15,3,14,5,2,12,10,13,8,12,6,6,5,12,13,8,15,6,8,1,9,1,4,13,15,10,3,10,0,6,13,7,12,4,0,12,14,10,2,1,2,2,13,15,13
2022-03-17,11,7,4,5,7,9,3,3,12,8,4,11,8,15,2,9,14,0,9,15,8,10,4,14,9,8,6,12,7,14,15,7,0,11,6,11,6,5,0,15,4,5,13,12,10,3,12,15,7,10,0,8
2022-03-18,6,1,13,3,6,0,14,4,3,0,1,12,6,1,13,0,4,0,7,11,11,6,10,5,2,11,10,4,11,0,12,8,5,8,13,1,10,7,12,10,2,2,13,15,8,6,2,14,4,13,14,12
2022-03-19,13,3,8,4,9,12,7,6,2,8,13,6,7,12,0,4,14,14,0,4,5,4,13,12,5,0,6,2,14,14,6,2,13,7,11,2,13,14,0,1,15,11,10,0,15,1,1,7,4,5,13,8
2022-03-20,11,5,9,7,8,12,9,11,3,5,5,11,13,13,1,8,9,14,11,12,9,2,9,8,14,4,1,0,13,13,13,13,7,5,4,13,0,13,11,11,6,10,3,15,12,5,5,2,13,3,3,7
2022-03-21,3,3,10,10,1,7,6,7,4,15,12,3,5,8,12,11,1,12,0,12,3,6,6,6,11,12,3,2,0,11,8,12,14,7,11,6,1,1,14,2,1,10,1,14,4,6,2,0,5,12,6,15
2022-03-22,15,2,10,1,1,3,6,11,15,8,6,9,10,2,10,8,3,3,11,1,6,8,2,7,13,5,9,15,15,14,0,15,0,3,13,0,10,8,6,11,15,14,14,12,3,6,12,9,8,11,13,5
2022-03-23,14,4,13,11,1,15,2,15,13,15,1,4,12,6,6,2,12,12,12,7,7,2,5,9,2,1,5,1,12,12,4,0,4,13,9,8,10,0,3,3,14,0,10,6,12,4,12,11,2,4,11,6
2022-03-24,6,5,4,10,3,8,0,5,5,12,15,7,9,8,2,13,15,12,10,15,11,6,4,7,5,14,0,7,8,6,12,3,11,10,12,6,11,5,12,10,15,6,9,13,8,9,3,14,3,4,15,11
2022-03-25,0,0,11,8,5,10,2,7,9,7,12,13,6,1,6,9,6,1,4,9,15,13,9,0,13,9,6,7,3,12,0,1,1,9,4,2,1,1,14,1,1,4,0,9,4,10,7,12,2,11,0,8
2022-03-26,11,14,11,2,0,13,10,2,8,8,12,4,4,3,11,13,1,13,8,9,0,2,8,6,1,3,10,1,6,4,6,10,13,13,15,7,14,12,11,10,11,15,2,3,15,14,7,5,2,1,3,13
2022-03-27,10,2,3,15,14,15,12,15,12,9,1,7,8,9,12,0,12,8,6,13,10,13,2,15,5,2,11,2,7,15,14,8,13,2,5,10,14,5,12,5,9,5,14,5,0,13,5,2,13,3,2,9
2022-03-28,6,5,11,13,3,15,11,4,3,2,13,10,0,10,10,12,14,3,11,1,9,9,14,6,6,9,0,7,0,14,15,0,15,6,9,15,3,15,9,11,7,2,6,7,0,4,0,1,12,3,1,4
2022-03-29,10,5,15,11,9,2,13,9,2,15,11,14,12,8,1,6,7,9,6,7,0,15,7,10,11,9,2,0,3,14,1,8,8,14,11,1,7,4,10,4,14,9,9,2,11,3,9,6,2,5,12,7
2022-03-30,13,4,8,10,14,1,14,2,0,12,5,1,4,9,11,12,0,3,10,6,2,9,0,11,11,1,11,14,4,1,1,4,8,12,4,4,10,7,8,3,5,8,2,3,8,15,3,12,13,12,10,1
2022-03-31,11,7,3,15,3,12,10,13,0,1,14,15,7,9,0,7,15,9,14,13,8,8,11,15,12,9,11,3,3,13,13,3,9,0,2,10,11,11,9,1,10,7,4,4,11,11,14,14,0,2,7,7
2022-04-01,4,3,5,5,14,12,9,12,12,6,5,7,1,11,11,13,11,15,13,4,2,15,15,4,11,10,2,5,0,6,8,8,13,5,0,15,3,2,14,5,8,0,6,1,7,9,9,10,0,6,13,10
2022-04-02,7,15,5,14,13,13,2,8,6,1,8,4,15,7,13,13,12,13,14,1,3,12,11,14,10,15,9,9,12,10,14,4,5,15,4,12,4,5,9,6,14,4,1,6,9,14,14,1,2,4,2,14
2022-04-03,1,6,15,7,9,7,3,7,1,14,1,10,15,10,10,7,3,0,12,2,14,14,11,6,1,9,12,13,9,0,1,12,5,2,12,14,15,3,11,9,11,13,9,4,1,3,3,11,15,3,12,14
2022-04-04,12,4,12,10,13,2,5,11,9,10,4,3,2,14,1,8,4,13,3,15,0,15,13,13,6,5,0,4,12,10,12,14,3,4,10,10,6,3,15,8,8,4,5,15,6,2,4,5,14,5,11,7
2022-04-05,10,11,5,14,14,8,1,9,6,13,7,12,9,0,15,6,2,1,14,5,4,14,1,0,8,14,1,14,7,11,10,8,14,5,9,10,3,15,7,6,14,8,9,4,8,6,5,11,10,11,7,14
2022-04-06,15,15,0,15,15,10,8,12,11,9,6,1,0,13,15,4,9,6,7,10,7,13,3,0,1,2,14,3,14,10,8,9,4,6,8,10,10,15,12,6,11,4,14,0,1,0,14,4,13,1,14,8
2022-04-07,2,8,0,4,4,0,6,8,1,11,10,5,15,14,13,8,13,14,12,0,8,2,9,1,10,13,7,11,10,11,3,0,11,14,0,0,15,5,8,15,6,1,7,0,15,7,12,14,0,14,8,10
2022-04-08,10,1,10,3,5,1,12,5,5,3,13,8,14,8,3,8,4,13,13,4,5,0,3,14,1,2,6,2,1,13,2,3,14,14,11,9,10,12,0,5,15,12,6,0,11,10,10,14,4,7,2,9
2022-04-09,11,13,13,15,0,2,11,9,14,13,11,4,9,2,14,2,4,5,6,4,7,8,8,10,14,0,2,1,0,7,10,9,3,8,10,9,12,0,5,6,6,3,9,8,8,15,9,5,8,3,3,13
2022-04-10,1,2,8,1,0,7,9,9,2,3,8,14,14,6,5,10,7,7,8,2,10,0,5,8,10,14,11,6,8,6,2,5,5,6,2,5,13,13,9,7,11,8,7,0,12,9,0,1,11,2,15,13
2022-04-11,5,6,12,15,4,13,1,11,2,4,14,0,10,9,3,12,5,13,5,10,1,8,11,3,2,3,0,2,15,15,11,1,2,11,2,7,12,9,0,7,8,3,0,14,11,0,9,8,11,0,14,2
2022-04-12,7,3,13,5,13,5,3,12,13,6,13,3,6,4,6,11,8,3,13,12,4,9,7,2,1,1,12,0,12,2,14,2,7,15,3,2,5,15,10,2,10,12,0,11,9,5,10,5,13,15,13,9
2022-04-13,7,2,9,6,9,7,13,1,3,12,4,2,12,14,12,2,7,3,0,8,7,12,4,0,1,10,11,6,0,11,6,11,15,11,8,3,8,9,11,4,1,0,5,6,7,12,12,3,14,2,10,14
2022-04-14,11,6,5,13,3,8,7,12,3,10,5,5,9,4,7,11,8,2,11,5,3,2,6,8,14,1,11,0,9,7,6,7,0,10,0,14,2,5,15,7,10,14,0,12,10,9,4,1,5,3,8,3
2022-04-15,5,6,10,4,9,14,1,15,14,12,11,15,9,5,2,7,12,3,14,12,4,0,15,15,1,13,3,0,12,8,14,9,11,3,8,12,11,1,0,10,9,8,6,13,7,12,3,3,0,0,14,0
2022-04-16,7,11,14,7,8,14,2,15,6,11,10,8,11,15,1,3,8,15,12,13,14,9,8,3,13,13,9,9,9,2,0,8,9,8,12,11,6,0,13,13,15,4,8,10,8,0,3,15,5,9,10,13
2022-04-17,12,11,5,14,10,15,0,8,5,7,5,15,11,14,1,5,3,15,14,7,9,0,10,14,6,10,10,5,14,2,15,14,12,0,3,3,14,6,6,7,1,14,6,11,12,3,15,5,6,15,9,2
2022-04-18,9,1,13,14,13,11,11,3,13,2,4,14,10,5,12,2,5,2,6,13,6,9,11,1,3,11,15,14,13,2,13,13,0,3,13,5,5,15,14,1,7,2,1,7,9,2,1,10,5,7,15,3
2022-04-19,6,8,12,7,1,5,2,10,1,11,15,2,8,4,6,4,6,8,12,6,9,5,8,4,11,4,8,0,14,11,13,3,3,12,4,7,10,6,12,10,13,15,4,1,10,6,7,7,15,12,7,6
2022-04-20,2,15,6,1,7,7,10,2,12,5,2,14,2,2,14,10,3,1,11,7,4,4,15,12,3,11,11,8,12,1,11,5,3,12,5,14,11,6,1,10,9,6,8,10,3,8,12,0,12,8,4,2
2022-04-21,1,5,2,4,14,8,13,6,12,3,13,7,2,6,2,15,5,14,10,9,7,15,15,5,6,0,6,9,2,4,3,0,1,3,13,8,15,15,12,13,12,5,6,9,8,12,0,9,3,1,13,2
2022-04-22,8,4,8,0,4,6,5,3,11,3,6,1,14,2,4,5,7,4,4,15,4,10,0,15,5,4,2,14,3,6,11,12,11,13,9,0,10,0,8,11,1,1,12,1,7,5,6,14,12,12,6,3
2022-04-23,4,3,10,4,10,10,0,3,5,15,15,13,10,1,7,8,1,1,4,13,11,15,1,1,9,10,0,5,2,15,14,3,3,12,8,14,1,9,2,14,2,7,2,8,10,12,9,9,15,0,0,4
2022-04-24,10,11,11,14,6,1,12,0,11,7,13,3,3,6,1,1,15,0,11,7,6,6,15,10,15,13,8,9,15,9,13,1,12,10,8,14,7,8,11,14,9,4,0,7,6,3,2,11,2,12,3,3
2022-04-25,2,7,11,13,2,7,12,6,8,10,10,3,6,13,4,4,5,4,0,8,13,0,11,14,10,0,0,7,15,0,1,10,4,14,12,15,11,9,2,13,2,1,5,14,13,0,5,3,8,5,5,0
2022-04-26,12,15,9,12,5,5,4,13,9,3,1,14,3,14,4,3,14,11,4,2,7,14,2,13,9,1,5,10,10,1,8,11,15,14,9,2,5,1,14,11,15,12,6,12,1,5,15,14,0,9,8,12
2022-04-27,10,3,7,0,7,8,2,4,4,11,9,5,6,2,3,6,13,7,6,1,9,2,14,11,15,15,4,10,13,5,8,9,1,14,5,9,9,12,13,14,4,3,14,1,2,14,13,6,0,4,0,12
2022-04-28,4,6,4,11,13,8,4,12,13,8,2,2,6,8,5,11,13,13,10,12,14,5,6,5,6,13,4,9,3,1,7,4,1,7,8,5,3,2,1,15,3,12,12,5,0,14,3,12,12,7,6,8
2022-04-29,7,11,13,5,4,6,10,0,6,0,2,15,15,1,14,1,9,2,5,11,3,0,9,15,5,8,0,1,2,9,6,10,6,12,15,12,9,1,3,8,2,6,6,6,11,2,3,2,8,7,7,7
2022-04-30,8,12,10,13,3,0,2,0,13,14,2,0,1,8,12,4,0,2,4,7,8,14,4,4,8,14,15,9,0,5,12,14,6,7,6,8,2,2,14,13,5,14,2,6,10,13,4,12,2,9,4,6
2022-05-01,6,14,0,3,10,3,9,9,4,6,11,8,13,6,2,3,15,15,11,1,14,10,6,6,6,15,0,3,12,11,4,13,4,13,12,15,13,1,2,10,2,5,0,12,10,13,13,7,10,11,0,2
2022-05-02,12,10,11,15,5,2,1,5,15,11,13,15,15,3,5,8,6,6,12,10,6,8,14,13,6,10,10,0,6,14,4,7,15,3,15,15,5,9,13,6,1,1,3,12,9,2,11,15,9,5,4,0
2022-05-03,7,15,12,10,7,6,11,9,10,2,4,14,1,3,8,15,13,6,11,0,2,11,13,5,4,11,14,6,5,6,10,3,15,1,2,6,2,0,8,4,15,4,2,2,15,1,9,13,15,11,15,7
2022-05-04,12,11,6,3,4,6,10,8,0,10,7,7,15,0,15,7,6,12,5,8,10,13,15,1,1,9,3,14,2,10,15,1,13,9,12,10,5,9,2,6,0,8,4,13,10,1,7,4,14,11,7,8
2022-05-05,11,10,12,9,3,7,8,7,2,0,7,8,3,12,11,10,11,9,15,2,3,4,7,15,8,15,14,10,5,3,2,7,1,11,13,5,10,12,1,15,5,7,14,7,6,9,7,12,3,3,3,11
2022-05-06,9,8,15,11,3,5,11,7,1,5,1,10,10,7,6,11,10,13,9,5,4,8,15,13,7,2,13,9,8,15,12,9,5,6,1,1,8,15,15,4,1,13,11,9,0,1,10,5,1,10,3,11
2022-05-07,11,12,14,1,2,0,2,12,15,5,4,8,13,3,8,2,0,10,2,4,5,11,7,14,6,13,5,3,6,8,8,14,11,14,15,9,0,2,6,5,3,7,4,5,10,14,9,9,12,6,3,6
2022-05-08,2,9,1,5,7,15,9,13,6,5,6,5,3,10,1,13,0,15,8,12,13,3,14,15,15,6,2,7,6,14,1,5,5,1,11,3,3,15,1,7,8,5,11,1,0,11,9,12,1,1,11,11
2022-05-09,14,12,5,6,5,15,4,3,9,5,10,0,10,13,13,15,7,8,2,1,4,3,3,11,15,15,5,4,12,3,15,13,13,3,15,7,9,10,15,2,3,13,12,15,7,11,12,12,3,13,12,15
2022-05-10,8,1,13,15,13,12,15,13,12,1,4,11,5,9,15,11,1,6,0,11,4,12,3,0,13,10,6,2,3,3,14,6,10,12,3,11,5,11,10,2,10,12,6,14,12,5,7,8,13,3,3,10
2022-05-11,2,10,11,8,10,7,7,14,0,3,15,2,13,8,8,3,5,6,4,11,15,15,1,13,8,4,8,4,5,0,9,13,7,1,12,11,11,12,4,7,12,6,4,14,0,5,2,8,2,13,6,10
2022-05-12,14,12,5,15,5,3,9,14,12,8,7,10,7,8,4,5,0,0,7,5,8,12,4,10,9,2,14,14,4,8,0,9,7,13,0,13,6,9,15,2,4,4,0,6,7,6,3,1,9,4,14,6
2022-05-13,14,9,12,12,2,14,7,9,1,2,9,11,11,1,6,3,12,15,5,9,11,5,2,14,3,9,5,10,8,0,10,14,6,9,8,0,9,12,1,6,9,15,10,0,0,14,1,13,11,11,0,10
2022-05-14,13,7,1,0,7,12,8,0,1,13,3,14,8,3,2,13,2,6,13,0,4,10,13,9,1,12,11,0,2,0,1,5,8,15,3,12,9,14,13,14,1,6,13,11,6,4,0,3,7,11,10,3
2022-05-15,6,6,1,3,9,9,7,5,9,14,2,2,12,15,2,8,13,7,12,4,5,3,8,11,9,4,11,4,3,15,10,9,3,15,4,7,8,12,13,1,14,10,3,3,8,13,5,5,0,1,13,2
2022-05-16,6,0,13,6,15,5,4,11,2,5,15,15,15,1,0,8,5,1,9,3,6,3,12,4,11,14,11,8,15,4,7,5,4,7,6,5,3,8,8,12,5,10,9,3,1,1,11,13,11,0,8,9
2022-05-17,11,14,15,14,15,6,14,7,14,4,4,15,6,2,14,4,8,11,14,10,12,1,13,15,7,0,5,12,10,0,9,3,0,2,0,5,4,13,8,13,6,11,0,10,9,7,10,6,11,14,8,14
2022-05-18,11,4,1,7,8,7,12,15,13,13,10,7,8,5,10,12,9,5,7,11,0,8,10,13,2,5,2,5,11,10,1,10,0,2,15,1,12,14,7,12,12,12,14,14,3,14,8,13,9,7,4,9
2022-05-19,8,12,0,13,11,12,0,11,5,2,6,6,15,3,14,3,4,2,12,7,11,10,11,3,9,10,9,2,10,3,2,14,13,7,4,2,11,10,7,6,6,9,13,4,11,0,6,6,3,10,4,1
2022-05-20,9,14,7,11,3,14,9,6,0,14,6,7,5,3,5,8,8,13,3,8,2,0,2,2,1,10,7,2,5,1,1,1,7,3,11,13,14,4,1,8,4,8,0,5,14,0,11,1,6,1,10,5
2022-05-21,8,0,3,1,14,11,9,1,4,13,7,10,1,11,0,1,4,1,7,4,15,11,4,4,3,6,9,9,9,4,9,6,1,9,10,7,6,1,0,8,2,10,3,6,12,6,13,13,3,3,8,8
2022-05-22,12,11,4,5,1,9,0,11,10,12,10,9,3,10,13,11,15,11,2,6,4,13,8,5,14,8,3,9,14,2,6,10,15,2,4,14,3,15,6,14,11,8,9,4,3,7,13,4,3,10,1,5
2022-05-23,11,6,9,7,8,1,10,7,15,3,3,7,4,8,11,10,8,13,3,1,12,4,14,6,6,1,11,2,7,11,11,1,10,12,5,9,2,8,15,5,12,5,9,15,6,4,13,13,10,14,3,14
